A2,A5,A8,A11,A13,A16,A18,result,A1=1,A1=2,A1=3,A1=4,A3=0,A3=1,A3=2,A3=3,A3=4,A4=0,A4=1,A4=2,A4=3,A4=4,A4=5,A4=6,A4=8,A4=9,A4=10,A6=1,A6=2,A6=3,A6=4,A6=5,A7=1,A7=2,A7=3,A7=4,A7=5,A9=1,A9=2,A9=3,A9=4,A10=1,A10=2,A10=3,A12=1,A12=2,A12=3,A12=4,A14=1,A14=2,A14=3,A15=1,A15=2,A15=3,A17=1,A17=2,A17=3,A17=4,A19=1,A19=2,A20=1,A20=2
0.7617319063878041,0.23855301574605825,-0.8664521856031795,-1.623819074433449,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0.2727705726221343,1.0136950472169408,-1.7570785144170205,-1.623819074433449,1,1.0615880894040302,-0.4177279548884681,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
-0.46067142802637046,-0.7231224842171068,0.9148004720245023,0.1718734249400332,1,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
-0.21619076114353553,-0.5927693713927755,0.02417414321066139,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
0.2727705726221343,-0.5241044922430573,0.9148004720245023,1.0697196746267743,1,-0.6869099402026075,-0.4177279548884681,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
-0.8681392061644286,-0.3184770466610137,0.02417414321066139,1.0697196746267743,1,-0.6869099402026075,-0.4177279548884681,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
-0.7051520949092054,-0.6500513026620591,0.9148004720245023,-0.725972824746708,0,1.0615880894040302,-0.4177279548884681,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
-0.21619076114353553,-0.6930127511140218,0.9148004720245023,-1.623819074433449,0,1.0615880894040302,-0.4177279548884681,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
1.250693240153474,3.4624976089788144,-1.7570785144170205,1.0697196746267743,1,-0.6869099402026075,2.39390251070699,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
-0.21619076114353553,-0.34271170989032596,0.9148004720245023,0.1718734249400332,0,-0.6869099402026075,2.39390251070699,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
-0.7051520949092054,-0.76167763026374,0.9148004720245023,0.1718734249400332,0,1.0615880894040302,-0.4177279548884681,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-0.7051520949092054,-0.9416016451480282,0.9148004720245023,1.0697196746267743,1,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-0.7051520949092054,-0.6511528782633915,0.9148004720245023,0.1718734249400332,1,-0.6869099402026075,-0.4177279548884681,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-0.7051520949092054,-0.8758743009351965,0.9148004720245023,0.1718734249400332,0,-0.6869099402026075,2.39390251070699,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
0.2727705726221343,0.15960676431723791,0.9148004720245023,1.0697196746267743,0,1.0615880894040302,-0.4177279548884681,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
-0.7051520949092054,-0.6845673381704737,0.9148004720245023,1.0697196746267743,1,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
2.7175772414504835,4.686348102059085,0.02417414321066139,1.0697196746267743,1,-0.6869099402026075,-0.4177279548884681,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
-0.7051520949092054,-0.42973618239558375,0.9148004720245023,-0.725972824746708,1,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-0.21619076114353553,-0.20574914345800044,0.9148004720245023,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
1.250693240153474,-0.31039882558457627,0.9148004720245023,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-0.053203649888312256,1.4227467871783634,0.02417414321066139,1.0697196746267743,0,1.0615880894040302,2.39390251070699,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0.2727705726221343,-0.629121366236744,0.9148004720245023,1.0697196746267743,1,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1.250693240153474,-0.31553951172412736,0.9148004720245023,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
-1.1941134286748751,-0.8263033988752394,0.02417414321066139,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-0.9496327617920403,-0.4638850260368874,0.9148004720245023,0.1718734249400332,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
-0.7051520949092054,-0.2707421039366107,-0.8664521856031795,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
0.2727705726221343,3.2150102905461404,-0.8664521856031795,0.1718734249400332,0,1.0615880894040302,2.39390251070699,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
-0.21619076114353553,1.2027988587789988,-0.8664521856031795,1.0697196746267743,0,1.0615880894040302,2.39390251070699,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
-0.7051520949092054,1.0632659492768979,-0.8664521856031795,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0.2727705726221343,1.6665621869399296,-1.7570785144170205,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
-0.5421649836539821,-0.6507856863962808,-1.7570785144170205,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
-1.1941134286748751,-0.6364652035789599,-1.7570785144170205,-0.725972824746708,0,1.0615880894040302,2.39390251070699,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
-0.46067142802637046,-1.0245870071150673,0.9148004720245023,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
-0.21619076114353553,1.130094869091062,0.02417414321066139,0.1718734249400332,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1.250693240153474,1.7157658971327758,0.9148004720245023,-0.725972824746708,0,1.0615880894040302,-0.4177279548884681,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
-0.7051520949092054,-0.5516438822763668,0.02417414321066139,-1.623819074433449,0,-0.6869099402026075,-0.4177279548884681,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
2.2286159076848135,0.145286281499917,0.9148004720245023,-1.623819074433449,1,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
1.7396545739191438,1.4657082356303262,0.9148004720245023,0.1718734249400332,0,-0.6869099402026075,-0.4177279548884681,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
-0.8681392061644286,-0.38567315834228866,-0.8664521856031795,0.1718734249400332,0,1.0615880894040302,-0.4177279548884681,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
1.006212573270639,0.403422164078804,-1.7570785144170205,1.0697196746267743,0,1.0615880894040302,-0.4177279548884681,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-0.7051520949092054,-0.29975026143836325,0.02417414321066139,0.1718734249400332,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
0.028289905739299383,-0.494729142874194,0.02417414321066139,-0.725972824746708,0,1.0615880894040302,-0.4177279548884681,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
0.2727705726221343,0.25177192296204676,0.9148004720245023,-0.725972824746708,1,1.0615880894040302,-0.4177279548884681,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
-0.7051520949092054,-0.5193309979706171,0.02417414321066139,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
-0.8681392061644286,-0.8817493708089691,0.9148004720245023,1.0697196746267743,1,1.0615880894040302,-0.4177279548884681,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
-0.21619076114353553,-0.4620490667013335,0.9148004720245023,0.1718734249400332,0,-0.6869099402026075,-0.4177279548884681,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
-0.7051520949092054,-0.3897122688805074,0.9148004720245023,-0.725972824746708,0,1.0615880894040302,-0.4177279548884681,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-0.7051520949092054,-0.9111247201778325,0.9148004720245023,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
-0.7051520949092054,-0.9338906159387016,0.9148004720245023,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-0.7051520949092054,-0.4855493461964242,0.9148004720245023,-0.725972824746708,0,1.0615880894040302,-0.4177279548884681,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
-0.7051520949092054,0.11627812399816441,0.02417414321066139,-0.725972824746708,0,1.0615880894040302,-0.4177279548884681,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
2.2286159076848135,1.9478311571467966,-1.7570785144170205,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
1.250693240153474,1.3603241697695287,0.9148004720245023,0.1718734249400332,0,-0.6869099402026075,-0.4177279548884681,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
-0.46067142802637046,-0.1741706428864723,-0.8664521856031795,0.1718734249400332,0,1.0615880894040302,-0.4177279548884681,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
-0.21619076114353553,-0.44001755467468595,0.9148004720245023,1.0697196746267743,1,1.0615880894040302,-0.4177279548884681,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
3.2065385752161535,2.5562680809493794,-0.8664521856031795,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
-0.7051520949092054,-0.7132083038051155,0.9148004720245023,-0.725972824746708,0,1.0615880894040302,-0.4177279548884681,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
0.5172512395049692,1.9940973324027562,-0.8664521856031795,-0.725972824746708,0,1.0615880894040302,-0.4177279548884681,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-0.7051520949092054,-0.887257248815631,0.9148004720245023,0.1718734249400332,1,-0.6869099402026075,-0.4177279548884681,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
-0.46067142802637046,-0.16682680554425647,0.9148004720245023,-0.725972824746708,0,2.8100861190106676,-0.4177279548884681,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
-0.7051520949092054,-0.47783831698709756,-0.8664521856031795,-0.725972824746708,1,-0.6869099402026075,-0.4177279548884681,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
-1.1941134286748751,-0.9081871852409461,-0.8664521856031795,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1.250693240153474,0.5921587837737512,0.9148004720245023,-1.623819074433449,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
0.5172512395049692,0.08580119902796865,0.02417414321066139,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
-0.21619076114353553,-0.2644998421957272,-0.8664521856031795,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0.028289905739299383,-0.32839122707300505,0.9148004720245023,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
2.2286159076848135,0.1408799790945875,0.9148004720245023,-0.725972824746708,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-1.1941134286748751,-0.8527412133072165,-1.7570785144170205,1.0697196746267743,0,1.0615880894040302,-0.4177279548884681,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0
-0.7051520949092054,-0.9181013656529375,0.9148004720245023,0.1718734249400332,1,1.0615880894040302,-0.4177279548884681,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
1.250693240153474,0.8036612992295676,0.02417414321066139,-0.725972824746708,0,1.0615880894040302,-0.4177279548884681,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-0.21619076114353553,-0.5876286852532244,0.9148004720245023,1.0697196746267743,1,1.0615880894040302,-0.4177279548884681,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
-1.1941134286748751,-0.6742859658913715,-0.8664521856031795,1.0697196746267743,1,-0.6869099402026075,2.39390251070699,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.8681392061644286,-0.4620490667013335,-1.7570785144170205,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
1.250693240153474,0.9788118198414155,0.9148004720245023,-1.623819074433449,0,-0.6869099402026075,-0.4177279548884681,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0.2727705726221343,1.6801482860230288,-0.8664521856031795,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
0.2727705726221343,1.389699519138392,0.9148004720245023,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
-0.7051520949092054,-0.6977862453864622,-0.8664521856031795,1.0697196746267743,0,-0.6869099402026075,-0.4177279548884681,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
-0.9496327617920403,-0.6955830941837974,0.02417414321066139,1.0697196746267743,1,1.0615880894040302,2.39390251070699,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
-0.7051520949092054,-1.0440481760719393,0.9148004720245023,-1.623819074433449,1,-0.6869099402026075,-0.4177279548884681,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
0.2727705726221343,0.1210516182706047,-0.8664521856031795,0.1718734249400332,0,1.0615880894040302,-0.4177279548884681,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
-1.1941134286748751,-0.47159605524621406,-1.7570785144170205,-0.725972824746708,0,1.0615880894040302,2.39390251070699,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
